Mark,20,portfolio_20_10.por,GurobiQcp,-0.0841891770719346,0.05450571,23,0.0,1.9094947845132992e-11,0.0
Mark,20,portfolio_20_11.por,CplexSepLp,-0.08061460372480081,0.006919758,0,2.2358530998856097e-10,3.301965367796811e-10,0.0
Mark,20,portfolio_20_11.por,GurobiSepLp,-0.08116899227007177,0.011327318,0,0.000677538951907225,1.1102230246251565e-15,0.0
Mark,20,portfolio_20_11.por,CplexTowerLp,-0.0806146064722606,0.052935958,48,2.8038081162362616e-9,7.899495280128122e-9,0.0
Mark,20,portfolio_20_11.por,GurobiTowerLp,-0.08089722851133097,0.016514719,7,0.0003986620634544788,0.0,0.0
Mark,20,portfolio_20_11.por,CplexTowerSepLp,-0.08061460373119275,0.012991277,0,2.317321959321994e-10,7.111944366755552e-10,0.0
Mark,20,portfolio_20_11.por,GurobiTowerSepLp,-0.08067503551911526,0.015966671,0,7.515450811702157e-5,0.0,0.0
Mark,20,portfolio_20_11.por,CplexQcp,-0.0806146035265474,0.087583036,12,4.7784706747044936e-11,7.774323407261363e-10,0.0
Mark,20,portfolio_20_11.por,GurobiQcp,-0.08061458209976724,0.036188791,11,0.0,3.6193270602780103e-14,0.0
Mark,20,portfolio_20_12.por,CplexSepLp,-0.07646882594320475,0.084657637,65,1.2638780994000953e-10,2.64343436029435e-10,0.0
Mark,20,portfolio_20_12.por,GurobiSepLp,-0.07686211908658744,0.01734086,22,0.0004681085462563059,2.220446049250313e-16,0.0
Mark,20,portfolio_20_12.por,CplexTowerLp,-0.07646883724551365,0.041555934,43,1.178520261935212e-8,6.111346273485196e-8,0.0
Mark,20,portfolio_20_12.por,GurobiTowerLp,-0.07699255807732946,0.016199824,13,0.0006778164702360909,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_12.por,CplexTowerSepLp,-0.07646882683947165,0.078086465,36,9.799245997976769e-10,3.3674556476626094e-9,0.0
Mark,20,portfolio_20_12.por,GurobiTowerSepLp,-0.07648387492565714,0.062717516,22,1.955866304877152e-5,0.0,0.0
Mark,20,portfolio_20_12.por,CplexQcp,-0.076468825744096,0.102337628,21,0.0,9.908740494779522e-11,0.0
Mark,20,portfolio_20_12.por,GurobiQcp,-0.07646881829612198,0.051890344,21,0.0,5.1630921760192905e-12,0.0
Mark,20,portfolio_20_13.por,CplexSepLp,-0.06543632044625541,0.027054119,9,8.00902677511317e-10,2.0766417474504806e-9,0.0
Mark,20,portfolio_20_13.por,GurobiSepLp,-0.06568429877256232,0.01537626,11,0.0004884912196688601,0.0,0.0
Mark,20,portfolio_20_13.por,CplexTowerLp,-0.06543631143630639,0.025587505,9,0.0,7.928110834498625e-8,0.0
Mark,20,portfolio_20_13.por,GurobiTowerLp,-0.06576591536546911,0.015757767,14,0.0006001183358233797,0.0,0.0
Mark,20,portfolio_20_13.por,CplexTowerSepLp,-0.06543631986158421,0.065037171,28,0.0,3.1916433940182287e-9,0.0
Mark,20,portfolio_20_13.por,GurobiTowerSepLp,-0.06547152180637608,0.037501946,15,8.478109625462832e-5,0.0,0.0
Mark,20,portfolio_20_13.por,CplexQcp,-0.06543632000996563,0.119725718,23,2.9173924387393413e-10,2.021617984127033e-9,0.0
Mark,20,portfolio_20_13.por,GurobiQcp,-0.0654362549290918,0.055154971,25,0.0,4.469646874838418e-12,0.0
Mark,20,portfolio_20_14.por,CplexSepLp,-0.0867470034632892,0.141484691,397,6.974122265801519e-9,5.287928805941533e-8,0.0
Mark,20,portfolio_20_14.por,GurobiSepLp,-0.08737151058632803,0.051716404,384,0.0005734350781664704,1.1102230246251565e-16,5.204170427930421e-18
Mark,20,portfolio_20_14.por,CplexTowerLp,-0.08674701307654538,0.170501969,634,1.502725767432711e-8,5.151730131380816e-8,0.0
Mark,20,portfolio_20_14.por,GurobiTowerLp,-0.08742715487945799,0.034920645,182,0.0005782242654808409,0.0,0.0
Mark,20,portfolio_20_14.por,CplexTowerSepLp,-0.08674700862422705,0.311578361,283,1.0924163400261033e-8,2.4807636167523128e-8,0.0
Mark,20,portfolio_20_14.por,GurobiTowerSepLp,-0.08677342771546945,0.156847017,178,3.31708797204483e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_14.por,CplexQcp,-0.08674699546766015,0.175336212,51,5.6228598166452315e-11,3.7172687150643924e-10,0.0
Mark,20,portfolio_20_14.por,GurobiQcp,-0.08674663672850653,0.098274197,61,0.0,2.9674889212571998e-9,0.0
Mark,20,portfolio_20_15.por,CplexSepLp,-0.07766114066531439,0.03192552,39,1.621660152689719e-8,2.665415688163364e-8,0.0
Mark,20,portfolio_20_15.por,GurobiSepLp,-0.07814258483420582,0.020384678,51,0.0005596964240331126,4.85722573273506e-17,0.0
Mark,20,portfolio_20_15.por,CplexTowerLp,-0.07766112564752342,0.058298692,94,2.4892754593719424e-9,7.661813183901245e-9,0.0
Mark,20,portfolio_20_15.por,GurobiTowerLp,-0.07815127180286191,0.019654576,34,0.0006367944524839839,0.0,0.0
Mark,20,portfolio_20_15.por,CplexTowerSepLp,-0.07766112302004471,0.158436243,77,4.680597576189882e-11,1.2884049382932972e-10,0.0
Mark,20,portfolio_20_15.por,GurobiTowerSepLp,-0.07769290813347574,0.056256175,26,3.6547825900061504e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_15.por,CplexQcp,-0.07766112299640364,0.102008039,21,2.7995952778248068e-11,2.805751186940597e-10,0.0
Mark,20,portfolio_20_15.por,GurobiQcp,-0.07766110331494214,0.104305,55,0.0,3.9535041906901824e-13,0.0
Mark,20,portfolio_20_16.por,CplexSepLp,-0.07981416429159509,0.148766283,643,4.6547215387660046e-10,1.1658423115790129e-9,0.0
Mark,20,portfolio_20_16.por,GurobiSepLp,-0.08034466043329837,0.050873465,318,0.000547787665864781,2.220446049250313e-16,0.0
Mark,20,portfolio_20_16.por,CplexTowerLp,-0.07981416422661392,0.174746935,492,5.192801466602504e-10,3.481960941797979e-9,0.0
Mark,20,portfolio_20_16.por,GurobiTowerLp,-0.08033270586231345,0.067903522,483,0.0005410945589216856,0.0,0.0
Mark,20,portfolio_20_16.por,CplexTowerSepLp,-0.07981416520564068,0.411376645,613,1.2386508971284904e-9,3.0535998174485712e-9,0.0
Mark,20,portfolio_20_16.por,GurobiTowerSepLp,-0.07986266458088245,0.138036405,111,5.542611721026658e-5,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_16.por,CplexQcp,-0.07981416380871029,0.24234477,111,1.7426807913389908e-10,2.366079776550123e-9,0.0
Mark,20,portfolio_20_16.por,GurobiQcp,-0.07981410973812574,0.179945273,117,0.0,5.445754958088855e-12,0.0
Mark,20,portfolio_20_17.por,CplexSepLp,-0.08361588143792369,0.07151497,164,4.745239104431143e-9,1.007149830201115e-8,0.0
Mark,20,portfolio_20_17.por,GurobiSepLp,-0.08438722912787486,0.019261747,27,0.0006803008536515054,2.220446049250313e-16,4.371503159461554e-16
Mark,20,portfolio_20_17.por,CplexTowerLp,-0.08361588186888183,0.107936085,130,5.259095693654903e-9,1.655189496574394e-8,0.0
Mark,20,portfolio_20_17.por,GurobiTowerLp,-0.08421544990116189,0.020861908,33,0.0005323751278306157,2.220446049250313e-16,0.0
Mark,20,portfolio_20_17.por,CplexTowerSepLp,-0.08361588487843205,0.247707073,212,7.267958693213394e-9,1.480404621112541e-8,0.0
Mark,20,portfolio_20_17.por,GurobiTowerSepLp,-0.08372310557969095,0.064400184,25,8.681110124316577e-5,0.0,0.0
Mark,20,portfolio_20_17.por,CplexQcp,-0.0836158766856737,0.111896209,25,1.3326268560875931e-9,5.520714996265497e-9,0.0
Mark,20,portfolio_20_17.por,GurobiQcp,-0.08361587107361176,0.06478314,29,0.0,6.333378266276668e-12,0.0
Mark,20,portfolio_20_18.por,CplexSepLp,-0.08022318624887836,0.091700746,218,2.83384732346903e-10,6.269451624518751e-10,0.0
Mark,20,portfolio_20_18.por,GurobiSepLp,-0.08080065842355963,0.0229947,92,0.0005772777386778422,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_18.por,CplexTowerLp,-0.08022318861067623,0.092348162,259,2.610452333462465e-9,1.1741611238846872e-8,0.0
Mark,20,portfolio_20_18.por,GurobiTowerLp,-0.08068358308719638,0.031623276,137,0.0005599933562154893,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_18.por,CplexTowerSepLp,-0.0802231899341273,0.201325496,132,3.576905285851417e-9,1.000734783929147e-8,0.0
Mark,20,portfolio_20_18.por,GurobiTowerSepLp,-0.08023830309913481,0.08952593,93,3.7924436468279865e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_18.por,CplexQcp,-0.08022318796430532,0.169288164,43,2.6537071082244346e-9,2.133522869485205e-8,0.0
Mark,20,portfolio_20_18.por,GurobiQcp,-0.08022318198251553,0.084051602,49,0.0,2.467928084115556e-10,0.0
Mark,20,portfolio_20_19.por,CplexSepLp,-0.07455838706307405,0.08100806,119,4.580289855726782e-9,8.939813556096965e-9,0.0
Mark,20,portfolio_20_19.por,GurobiSepLp,-0.07500462474447712,0.022475579,67,0.0006268677559232091,0.0,0.0
Mark,20,portfolio_20_19.por,CplexTowerLp,-0.07455838323487463,0.087718469,132,9.49619487211617e-10,3.809675019894598e-9,0.0
Mark,20,portfolio_20_19.por,GurobiTowerLp,-0.07497286009049697,0.044234703,198,0.0005525096159905291,0.0,0.0
Mark,20,portfolio_20_19.por,CplexTowerSepLp,-0.07455838473772984,0.202292983,233,2.361663468952724e-9,6.590258339045363e-9,0.0
Mark,20,portfolio_20_19.por,GurobiTowerSepLp,-0.07457121795109448,0.215872233,178,1.3980595299764587e-5,0.0,0.0
Mark,20,portfolio_20_19.por,CplexQcp,-0.07455838224710701,0.173624727,58,0.0,5.013456316760312e-11,0.0
Mark,20,portfolio_20_19.por,GurobiQcp,-0.07455816760547176,0.111926032,67,0.0,1.2301271112846734e-13,0.0
Mark,20,portfolio_20_1.por,CplexSepLp,-0.07569273700956423,0.106259606,271,3.267557543984445e-10,6.324549772784849e-10,0.0
Mark,20,portfolio_20_1.por,GurobiSepLp,-0.07616230113691828,0.023137642,68,0.0005578623194259016,2.220446049250313e-16,1.231653667943533e-16
Mark,20,portfolio_20_1.por,CplexTowerLp,-0.07569274706739905,0.10692919,258,1.1247818572368562e-8,8.003054552396804e-8,0.0
Mark,20,portfolio_20_1.por,GurobiTowerLp,-0.0761463830606794,0.043689166,279,0.0005427218903157199,6.938893903907228e-18,6.938893903907228e-18
Mark,20,portfolio_20_1.por,CplexTowerSepLp,-0.07569273840110395,0.227030019,289,1.7434637622493199e-9,5.5082078898038844e-9,0.0
Mark,20,portfolio_20_1.por,GurobiTowerSepLp,-0.07571914534312027,0.098510337,76,6.01325479836351e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_1.por,CplexQcp,-0.07569273668671346,0.179580026,67,5.340297648537273e-12,1.1296941160310325e-10,0.0
Mark,20,portfolio_20_1.por,GurobiQcp,-0.07569272632758108,0.116241814,69,0.0,2.137935606327801e-9,0.0
Mark,20,portfolio_20_20.por,CplexSepLp,-0.08255695485139423,0.340296461,1016,1.4213685436970103e-9,2.535492926725169e-9,0.0
Mark,20,portfolio_20_20.por,GurobiSepLp,-0.0831467775337427,0.05609458,447,0.0005175990633582844,0.0,0.0
Mark,20,portfolio_20_20.por,CplexTowerLp,-0.08255695454450307,0.281426998,695,1.409770633564733e-9,5.674627878704541e-9,0.0
Mark,20,portfolio_20_20.por,GurobiTowerLp,-0.0831542624769623,0.067146239,398,0.0005615375565626995,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_20.por,CplexTowerSepLp,-0.08255695320677195,0.591062758,385,1.8764526737991005e-10,1.6311376693778357e-9,0.0
Mark,20,portfolio_20_20.por,GurobiTowerSepLp,-0.08258382123736799,0.891362346,985,2.0794676657061306e-5,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_20.por,CplexQcp,-0.08255695329560422,0.751121108,303,2.4816800003879536e-10,1.7477908009766452e-9,0.0
Mark,20,portfolio_20_20.por,GurobiQcp,-0.08255659841588076,0.502752469,329,0.0,1.598793897272799e-8,0.0
Mark,20,portfolio_20_21.por,CplexSepLp,-0.07140416478250362,0.025688021,9,2.5031138550790644e-9,4.892263705258415e-9,0.0
Mark,20,portfolio_20_21.por,GurobiSepLp,-0.07169149670610296,0.018487808,36,0.0005394000462697682,2.220446049250313e-16,0.0
Mark,20,portfolio_20_21.por,CplexTowerLp,-0.07140416460300696,0.095970112,73,2.659555166373284e-9,2.6766779681608455e-8,0.0
Mark,20,portfolio_20_21.por,GurobiTowerLp,-0.0718979675079568,0.018278458,20,0.0007759355645972285,2.220446049250313e-16,0.0
Mark,20,portfolio_20_21.por,CplexTowerSepLp,-0.07140416387061117,0.050860442,9,1.6197532134998305e-9,1.850227415722827e-8,0.0
Mark,20,portfolio_20_21.por,GurobiTowerSepLp,-0.071413725356652,0.053332579,20,1.5996854083398515e-5,0.0,2.341889734995034e-18
Mark,20,portfolio_20_21.por,CplexQcp,-0.07140416267072641,0.087024218,21,0.0,8.040904608819233e-10,0.0
Mark,20,portfolio_20_21.por,GurobiQcp,-0.07140413946814028,0.060706574,25,0.0,4.583000645652646e-13,0.0
Mark,20,portfolio_20_22.por,CplexSepLp,-0.07638913986390833,0.042594625,39,3.702056473875448e-9,7.874246588102096e-9,0.0
Mark,20,portfolio_20_22.por,GurobiSepLp,-0.07681835311529442,0.017170692,11,0.0006032467121171864,0.0,0.0
Mark,20,portfolio_20_22.por,CplexTowerLp,-0.0763891416185014,0.045374042,37,5.586035259352862e-9,2.411942046087745e-8,0.0
Mark,20,portfolio_20_22.por,GurobiTowerLp,-0.07672876931997881,0.016716004,28,0.0005858289399531744,0.0,0.0
Mark,20,portfolio_20_22.por,CplexTowerSepLp,-0.07638913711140011,0.095039141,38,7.423463371791783e-10,2.99710656292973e-9,0.0
Mark,20,portfolio_20_22.por,GurobiTowerSepLp,-0.07639703361403535,0.041684678,20,1.5702215088710114e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_22.por,CplexQcp,-0.07638913641911346,0.11576163,21,0.0,2.2845947356131546e-11,0.0
Mark,20,portfolio_20_22.por,GurobiQcp,-0.07638912696427974,0.048814651,21,0.0,9.094947017729282e-13,0.0
Mark,20,portfolio_20_23.por,CplexSepLp,-0.06978062534886176,0.006649844,0,6.233853780401866e-10,1.3616885397027545e-9,0.0
Mark,20,portfolio_20_23.por,GurobiSepLp,-0.07018431758820003,0.008254541,0,0.0006452209970074299,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_23.por,CplexTowerLp,-0.0697806360523482,0.037446541,19,1.465863313371285e-8,7.535724333429528e-8,0.0
Mark,20,portfolio_20_23.por,GurobiTowerLp,-0.07009424021724733,0.006982873,0,0.0005908939460231716,0.0,0.0
Mark,20,portfolio_20_23.por,CplexTowerSepLp,-0.06978062494338583,0.011904355,0,7.695621917491735e-11,7.377110033957024e-10,0.0
Mark,20,portfolio_20_23.por,GurobiTowerSepLp,-0.06981898791067634,0.019018809,0,8.119785383953887e-5,0.0,0.0
Mark,20,portfolio_20_23.por,CplexQcp,-0.06978062472006105,0.008575782,0,0.0,1.0657754678788933e-9,0.0
Mark,20,portfolio_20_23.por,GurobiQcp,-0.0697805715864311,0.033683972,11,0.0,2.5934809855243657e-13,0.0
Mark,20,portfolio_20_24.por,CplexSepLp,-0.08034293797060021,0.054879362,167,2.9873923612644404e-9,5.212005715904411e-9,0.0
Mark,20,portfolio_20_24.por,GurobiSepLp,-0.08090934832744454,0.021332613,81,0.0005778678917581492,2.220446049250313e-16,1.734723475976807e-18
Mark,20,portfolio_20_24.por,CplexTowerLp,-0.08034294611274187,0.082027874,179,1.0290637578180828e-8,3.428260830773411e-8,0.0
Mark,20,portfolio_20_24.por,GurobiTowerLp,-0.08078576465473583,0.025415835,87,0.0004561176316350904,7.8236028766554e-16,0.0
Mark,20,portfolio_20_24.por,CplexTowerSepLp,-0.08034293703308798,0.190999766,168,2.2744726033141482e-9,7.014062441967894e-9,0.0
Mark,20,portfolio_20_24.por,GurobiTowerSepLp,-0.08034742096138323,0.09017788,105,4.82384213621595e-6,0.0,0.0
Mark,20,portfolio_20_24.por,CplexQcp,-0.0803429341296874,0.19385101,45,0.0,1.937962013087713e-9,0.0
Mark,20,portfolio_20_24.por,GurobiQcp,-0.08034292463212056,0.221410535,136,0.0,9.974687742442256e-12,0.0
Mark,20,portfolio_20_25.por,CplexSepLp,-0.06958766639686079,0.09668072,350,1.6040201111788832e-10,4.268942976892731e-10,0.0
Mark,20,portfolio_20_25.por,GurobiSepLp,-0.06998085999501477,0.029109098,184,0.0004973399714861895,2.220446049250313e-16,0.0
Mark,20,portfolio_20_25.por,CplexTowerLp,-0.06958766914125858,0.12556822,414,3.3836343033000205e-9,1.671169802541783e-8,0.0
Mark,20,portfolio_20_25.por,GurobiTowerLp,-0.07001713506871021,0.039973602,234,0.0006238618772650903,4.440892098500626e-16,0.0
Mark,20,portfolio_20_25.por,CplexTowerSepLp,-0.06958766687417879,0.264656076,377,6.936529892143106e-10,2.689692468749172e-9,0.0
Mark,20,portfolio_20_25.por,GurobiTowerSepLp,-0.0696039762548074,0.239971532,316,2.919346526678024e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_25.por,CplexQcp,-0.06958766637335281,0.182786636,45,1.531170260027359e-10,2.998030268486218e-9,0.0
Mark,20,portfolio_20_25.por,GurobiQcp,-0.06958766605012554,0.081981571,47,0.0,5.129230373768223e-14,0.0
Mark,20,portfolio_20_26.por,CplexSepLp,-0.06537031636711964,0.033258893,30,3.1332829109054217e-9,1.0189938004501187e-8,0.0
Mark,20,portfolio_20_26.por,GurobiSepLp,-0.06563765382308376,0.015952692,15,0.0005443463844153687,0.0,6.938893903907228e-18
Mark,20,portfolio_20_26.por,CplexTowerLp,-0.06537031716711375,0.036244735,33,4.937898340218183e-9,3.975646101217478e-8,0.0
Mark,20,portfolio_20_26.por,GurobiTowerLp,-0.0656325427542436,0.016472057,11,0.0005923348411062956,0.0,0.0
Mark,20,portfolio_20_26.por,CplexTowerSepLp,-0.06537031421703819,0.072859046,29,0.0,4.725473123912138e-9,0.0
Mark,20,portfolio_20_26.por,GurobiTowerSepLp,-0.06539413842560071,0.043101908,21,5.282528969111078e-5,0.0,0.0
Mark,20,portfolio_20_26.por,CplexQcp,-0.0653703144318894,0.103210977,23,0.0,3.809252913100636e-10,0.0
Mark,20,portfolio_20_26.por,GurobiQcp,-0.06537031173431013,0.05074546,23,0.0,9.015010959956271e-14,0.0
Mark,20,portfolio_20_27.por,CplexSepLp,-0.08210449050355487,0.007103003,0,5.8762964771919e-9,1.3542062582416747e-8,0.0
Mark,20,portfolio_20_27.por,GurobiSepLp,-0.08251910780092042,0.007028466,0,0.0007494008361280946,0.0,0.0
Mark,20,portfolio_20_27.por,CplexTowerLp,-0.08210448696633645,0.007204136,0,1.9961896510767296e-9,9.519333099561322e-9,0.0
Mark,20,portfolio_20_27.por,GurobiTowerLp,-0.08248743516096457,0.015455017,13,0.0006102311403988481,0.0,0.0
Mark,20,portfolio_20_27.por,CplexTowerSepLp,-0.08210449520824961,0.012374999,0,1.0950175828583486e-8,5.929954638439483e-8,0.0
Mark,20,portfolio_20_27.por,GurobiTowerSepLp,-0.08212998387130233,0.017604211,0,4.501728825288126e-5,0.0,0.0
Mark,20,portfolio_20_27.por,CplexQcp,-0.0821044851991343,0.010239257,0,9.567208136829208e-13,2.4838575640728777e-11,0.0
Mark,20,portfolio_20_27.por,GurobiQcp,-0.08210447445389575,0.037223836,11,0.0,1.5949463971764999e-12,0.0
Mark,20,portfolio_20_28.por,CplexSepLp,-0.077141251906774,0.044765521,72,1.6955588044709202e-9,3.385272728806399e-9,0.0
Mark,20,portfolio_20_28.por,GurobiSepLp,-0.07756134887631548,0.019155593,13,0.0006044921294460978,0.0,0.0
Mark,20,portfolio_20_28.por,CplexTowerLp,-0.0771412534819225,0.051516796,53,3.399992003216834e-9,1.2322127984631948e-8,0.0
Mark,20,portfolio_20_28.por,GurobiTowerLp,-0.07755341352749257,0.018708308,32,0.0005873185741929743,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_28.por,CplexTowerSepLp,-0.07714125117040935,0.096905008,60,9.74601538361597e-10,3.942666193523792e-9,0.0
Mark,20,portfolio_20_28.por,GurobiTowerSepLp,-0.0771509610981243,0.059666833,36,2.330151639923922e-5,0.0,0.0
Mark,20,portfolio_20_28.por,CplexQcp,-0.07714125027265084,0.098490234,23,1.9287411945345667e-11,1.4626477806700677e-10,0.0
Mark,20,portfolio_20_28.por,GurobiQcp,-0.07714124534450881,0.056160236,23,0.0,1.432187701766452e-14,0.0
Mark,20,portfolio_20_29.por,CplexSepLp,-0.07864002553344057,0.055836999,105,2.8091865084123313e-9,4.993153668308992e-9,0.0
Mark,20,portfolio_20_29.por,GurobiSepLp,-0.07921511119571546,0.027434983,113,0.0005614638265759586,3.3306690738754696e-16,0.0
Mark,20,portfolio_20_29.por,CplexTowerLp,-0.07864004816805756,0.052048628,165,2.4298274794998242e-8,9.45891156511891e-8,0.0
Mark,20,portfolio_20_29.por,GurobiTowerLp,-0.07901734034817054,0.03125009,148,0.00048751827458514557,2.220446049250313e-16,0.0
Mark,20,portfolio_20_29.por,CplexTowerSepLp,-0.07864003815969531,0.147689406,128,1.3677338830953012e-8,3.473232035311469e-8,0.0
Mark,20,portfolio_20_29.por,GurobiTowerSepLp,-0.07864753428798238,0.09159819,122,9.58050603445948e-6,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_29.por,CplexQcp,-0.07864002222214739,0.10344364,29,0.0,6.479794478764234e-11,0.0
Mark,20,portfolio_20_29.por,GurobiQcp,-0.07864003319004131,0.05900173,29,3.592747711833599e-8,3.4094097411951907e-7,0.0
Mark,20,portfolio_20_2.por,CplexSepLp,-0.0725720338747565,0.066446614,172,1.2071910693300936e-8,2.3597849230228007e-8,0.0
Mark,20,portfolio_20_2.por,GurobiSepLp,-0.07297515831766205,0.027994547,104,0.0006033248431011329,6.661338147750939e-16,0.0
Mark,20,portfolio_20_2.por,CplexTowerLp,-0.0725720376315172,0.076605625,198,1.9045706622922154e-8,1.604400217125601e-7,0.0
Mark,20,portfolio_20_2.por,GurobiTowerLp,-0.07294857314252223,0.053492104,217,0.00047162951909208994,1.1102230246251565e-16,2.220446049250313e-16
Mark,20,portfolio_20_2.por,CplexTowerSepLp,-0.07257202451249267,0.235868288,301,7.888882117002005e-10,5.406250114248223e-9,0.0
Mark,20,portfolio_20_2.por,GurobiTowerSepLp,-0.07259101437913676,0.143977245,153,3.788131534967348e-5,0.0,0.0
Mark,20,portfolio_20_2.por,CplexQcp,-0.07257202383194354,0.217835252,71,0.0,1.5994383595341333e-10,0.0
Mark,20,portfolio_20_2.por,GurobiQcp,-0.07257202305188348,0.158631887,92,0.0,1.758593271006248e-13,0.0
Mark,20,portfolio_20_30.por,CplexSepLp,-0.08015525131477041,0.075103954,153,4.578837864421814e-10,8.656948491392313e-10,0.0
Mark,20,portfolio_20_30.por,GurobiSepLp,-0.08070761687049584,0.031524497,116,0.0006027748519370213,1.1102230246251565e-16,0.0
Mark,20,portfolio_20_30.por,CplexTowerLp,-0.08015525194787701,0.075827331,121,1.0615348877696107e-9,4.237302952958544e-9,0.0
Mark,20,portfolio_20_30.por,GurobiTowerLp,-0.08049310140129509,0.032524268,95,0.0004415069837027663,0.0,0.0
Mark,20,portfolio_20_30.por,CplexTowerSepLp,-0.08015525400591228,0.183329953,116,3.1524099858293297e-9,1.4011992899298775e-8,0.0
Mark,20,portfolio_20_30.por,GurobiTowerSepLp,-0.08017013010618933,0.120205043,116,1.626519398375409e-5,0.0,0.0
Mark,20,portfolio_20_30.por,CplexQcp,-0.08015525078665843,0.154107154,33,0.0,2.2893686946190428e-11,0.0
Mark,20,portfolio_20_30.por,GurobiQcp,-0.08015524705340274,0.077563423,35,0.0,6.468159341466162e-13,0.0
Mark,20,portfolio_20_31.por,CplexSepLp,-0.0783214115239858,0.120405533,197,9.292637631608258e-10,1.6754082565739736e-9,0.0
Mark,20,portfolio_20_31.por,GurobiSepLp,-0.07890491177106043,0.030015982,145,0.000593629220597941,2.220446049250313e-16,0.0
Mark,20,portfolio_20_31.por,CplexTowerLp,-0.07832141259276847,0.127905799,271,2.253819963993209e-9,1.8048614602861335e-8,0.0
Mark,20,portfolio_20_31.por,GurobiTowerLp,-0.07882282673594138,0.048751726,251,0.0005667026847887488,3.3306690738754696e-16,0.0
Mark,20,portfolio_20_31.por,CplexTowerSepLp,-0.07832142448842172,0.290331002,198,1.245426478613254e-8,4.10594744870707e-8,0.0
Mark,20,portfolio_20_31.por,GurobiTowerSepLp,-0.07834153379986436,0.107737949,117,2.5681035901503613e-5,2.220446049250313e-16,0.0
Mark,20,portfolio_20_31.por,CplexQcp,-0.07832141301894639,0.310906769,90,2.337753594872094e-9,1.329690180185139e-8,0.0
Mark,20,portfolio_20_31.por,GurobiQcp,-0.07832138145184343,0.161221363,106,0.0,3.0386804183990535e-13,0.0
Mark,20,portfolio_20_32.por,CplexSepLp,-0.09574151611990969,0.038669848,11,1.1144087458392349e-8,2.1557850615749885e-8,0.0
Mark,20,portfolio_20_32.por,GurobiSepLp,-0.09629408916380908,0.017242559,11,0.0005218816543948734,0.0,0.0
Mark,20,portfolio_20_32.por,CplexTowerLp,-0.09574150254833452,0.037796177,27,7.614344224582403e-10,2.1766710656123678e-9,0.0
Mark,20,portfolio_20_32.por,GurobiTowerLp,-0.09651955987873062,0.018106973,11,0.0006395974536069909,2.220446049250313e-16,0.0
